policy_entropy,time_elapsed,n_updates,ep_reward_mean,fps,explained_variance,serial_timesteps,policy_loss,value_loss,approxkl,total_timesteps,clipfrac,ep_len_mean
1.3443034,94.52164959907532,51,206.983998027027,1109,0.8209141939878464,104448,-0.0009141077,0.02751919,0.0024902006,104448,0.02216797,965.5405405405405
1.3476466,96.36768698692322,52,206.983998027027,1136,0.7003859877586365,106496,-0.002264376,0.03338365,0.003695948,106496,0.041992188,965.5405405405405
1.3577359,98.17049765586853,53,206.983998027027,1078,0.8350827246904373,108544,-0.0026007113,0.023044506,0.0050527435,108544,0.058154296,965.5405405405405
1.3652513,100.0705349445343,54,206.983998027027,1095,0.8525292724370956,110592,-0.0030977523,0.013273249,0.00473898,110592,0.052001953,965.5405405405405
1.3591015,101.93995380401611,55,206.983998027027,1123,0.835308387875557,112640,-0.0012312101,0.012743813,0.0046998146,112640,0.053515624,965.5405405405405
1.3438329,103.76391935348511,56,206.983998027027,1137,0.8628833442926407,114688,-0.003880435,0.017851662,0.00474662,114688,0.05131836,965.5405405405405
1.3145978,105.56454253196716,57,206.983998027027,1064,0.7700379490852356,116736,-0.0007791262,0.021438645,0.0027853134,116736,0.022265624,965.5405405405405
1.2978985,107.49772238731384,58,206.983998027027,1121,0.8684903085231781,118784,-0.00247114,0.012976344,0.0044684815,118784,0.05205078,965.5405405405405
1.2884094,109.3242461681366,59,206.983998027027,1150,0.8546023666858673,120832,-0.00067066867,0.008952214,0.003122238,120832,0.03178711,965.5405405405405
1.2752002,111.10446166992188,60,206.983998027027,1100,0.8901794776320457,122880,-0.0019039505,0.008203914,0.003728196,122880,0.03955078,965.5405405405405
1.2628267,112.96577048301697,61,206.983998027027,1067,0.8694589138031006,124928,-0.0030577234,0.011006406,0.0038479255,124928,0.04111328,965.5405405405405
1.2566259,114.88437795639038,62,206.983998027027,1104,0.8719862550497055,126976,-0.00023294994,0.010009139,0.0023226289,126976,0.019628907,965.5405405405405
1.2659934,116.7396411895752,63,206.983998027027,1069,0.8642061054706573,129024,-0.00079138356,0.009531694,0.0029094843,129024,0.029785156,965.5405405405405
1.2645202,118.65578603744507,64,206.983998027027,1111,0.8921926617622375,131072,-0.0021890241,0.008091443,0.0046084505,131072,0.049462892,965.5405405405405
1.2477567,120.4987461566925,65,206.983998027027,1161,0.9144941568374634,133120,-0.0030925532,0.006016446,0.0047697127,133120,0.053466797,965.5405405405405
1.2339244,122.2626724243164,66,206.983998027027,1112,0.9167204350233078,135168,-0.0018751078,0.0052197846,0.0037077847,135168,0.03955078,965.5405405405405
1.2207512,124.10412120819092,67,206.983998027027,1122,0.9046523869037628,137216,-0.0015118208,0.0063558323,0.00458858,137216,0.052490234,965.5405405405405
1.220372,125.92922329902649,68,206.983998027027,1192,0.8962856978178024,139264,-0.0024940614,0.005954125,0.0042646164,139264,0.05029297,965.5405405405405
1.2204556,127.64686512947083,69,206.983998027027,1110,0.8823081776499748,141312,-0.0004972373,0.007225982,0.0041427943,141312,0.04477539,965.5405405405405
1.2112244,129.49176025390625,70,206.983998027027,1161,0.9211602210998535,143360,-0.0029133062,0.0055130897,0.0045562577,143360,0.05283203,965.5405405405405
1.2052889,131.2551736831665,71,206.983998027027,1208,0.9010254517197609,145408,-0.0049751173,0.0067221923,0.005260476,145408,0.06567383,965.5405405405405
1.1997545,132.95038485527039,72,206.983998027027,1142,0.8677091598510742,147456,-0.0035947002,0.0058705406,0.005705188,147456,0.06953125,965.5405405405405
1.1966876,134.74426579475403,73,206.983998027027,1240,0.9139525517821312,149504,-0.0013096906,0.0059148623,0.0038971256,149504,0.04091797,965.5405405405405
1.1852007,136.3963737487793,74,206.983998027027,1158,0.9183119684457779,151552,-0.003006102,0.007936843,0.004567726,151552,0.049462892,965.5405405405405
1.1728966,138.16523957252502,75,206.983998027027,1240,0.9388375617563725,153600,-0.003201694,0.0068994896,0.004392178,153600,0.048583984,965.5405405405405
1.1720574,139.8269166946411,76,206.983998027027,1121,0.9095968380570412,155648,-0.0050078933,0.0069724047,0.005464435,155648,0.07128906,965.5405405405405
1.1702346,141.6548309326172,77,206.983998027027,1159,0.9584320448338985,157696,-0.0034816521,0.0054314225,0.006442246,157696,0.08569336,965.5405405405405
1.1627672,143.4218921661377,78,206.983998027027,1139,0.9480317644774914,159744,-0.0019811909,0.006733122,0.005366505,159744,0.06762695,965.5405405405405
1.1510463,145.21925258636475,79,206.983998027027,1090,0.9569285698235035,161792,-0.0029893122,0.006364924,0.0056366846,161792,0.06982422,965.5405405405405
1.1452943,147.0982096195221,80,206.983998027027,1084,0.963714249432087,163840,-0.0023737152,0.007400868,0.0047427323,163840,0.05810547,965.5405405405405
1.144477,148.9867398738861,81,206.983998027027,1095,0.9698745124042034,165888,-0.0016288342,0.005670017,0.005489697,165888,0.06201172,965.5405405405405
1.1342741,150.85702919960022,82,206.983998027027,1134,0.9639120809733868,167936,-0.0037070378,0.008568012,0.0054117097,167936,0.0637207,965.5405405405405
1.1229942,152.66247606277466,83,206.983998027027,1187,0.9544266760349274,169984,-0.0037670787,0.011526362,0.006099523,169984,0.07114258,965.5405405405405
1.1147351,154.38835883140564,84,206.983998027027,1141,0.949620109051466,172032,-0.0023894287,0.0090284925,0.004216467,172032,0.04951172,965.5405405405405
1.1092408,156.18240070343018,85,206.983998027027,1172,0.9183004125952721,174080,-0.001836163,0.012244272,0.0051433663,174080,0.06357422,965.5405405405405
1.1088862,157.93818402290344,86,206.983998027027,1093,0.9416880272328854,176128,-0.0016013983,0.010642781,0.0053626844,176128,0.064257815,965.5405405405405
1.1019423,159.81121015548706,87,206.983998027027,1145,0.9446831420063972,178176,-0.00056470645,0.011080425,0.003782964,178176,0.0390625,965.5405405405405
1.1027226,161.59934425354004,88,206.983998027027,1137,0.9653290584683418,180224,-0.0022174597,0.010937655,0.0053041363,180224,0.06713867,965.5405405405405
1.1070297,163.40125036239624,89,206.983998027027,1032,0.9546992033720016,182272,-0.0005549976,0.012279185,0.0034690015,182272,0.039257813,965.5405405405405
1.1044487,165.385169506073,90,206.983998027027,1088,0.96267019957304,184320,-0.0048762215,0.009619178,0.0077636344,184320,0.10239258,965.5405405405405
1.0946445,167.26718091964722,91,206.983998027027,1166,0.9671006388962269,186368,-0.0024497549,0.013651833,0.0044348957,186368,0.051708985,965.5405405405405
1.095598,169.0238254070282,92,206.983998027027,1070,0.9623911567032337,188416,-0.0034650103,0.013681745,0.0045560454,188416,0.05307617,965.5405405405405
1.1089896,170.93805813789368,93,206.983998027027,1117,0.966958299279213,190464,-0.0045570373,0.00900889,0.006214221,190464,0.0803711,965.5405405405405
1.1157218,172.77188539505005,94,206.983998027027,1031,0.9584614783525467,192512,-0.0024603656,0.011595373,0.0037609742,192512,0.044140626,965.5405405405405
1.1180403,174.75918745994568,95,206.983998027027,1042,0.9751522354781628,194560,-0.0046869405,0.005650929,0.0055057546,194560,0.0725586,965.5405405405405
1.1196487,176.72369718551636,96,206.983998027027,1075,0.9705467503517866,196608,-0.0030923882,0.0079401815,0.0050662956,196608,0.060791016,965.5405405405405
1.1208863,178.6294071674347,97,206.983998027027,1103,0.9735067170113325,198656,0.00016466236,0.01474019,0.0033253958,198656,0.03691406,965.5405405405405
1.1298,180.48654007911682,98,206.983998027027,1138,0.9723346009850502,200704,-0.0010162764,0.010638184,0.004066347,200704,0.04663086,965.5405405405405
1.129677,182.28628945350647,99,206.983998027027,1134,0.9677145332098007,202752,-0.006676401,0.011136887,0.0069394135,202752,0.08085938,965.5405405405405
1.12164,184.09286260604858,100,206.983998027027,1077,0.9726406745612621,204800,-0.00020401059,0.012607345,0.004634707,204800,0.05649414,965.5405405405405
1.123348,186.00185203552246,101,206.983998027027,1165,0.9764237385243177,206848,-0.0034353037,0.009711465,0.004831116,206848,0.059375,965.5405405405405
1.11877,187.7601261138916,102,206.983998027027,1052,0.9751209486275911,208896,-0.0029879236,0.009789217,0.005945307,208896,0.07211914,965.5405405405405
1.1037912,189.70774936676025,103,206.983998027027,1073,0.979633167386055,210944,-0.0056861304,0.008541757,0.006297525,210944,0.074804686,965.5405405405405
1.1016781,191.61700868606567,104,206.983998027027,1041,0.9710784889757633,212992,-0.002974288,0.011378744,0.0057112807,212992,0.0703125,965.5405405405405
1.1105975,193.58365559577942,105,206.983998027027,1097,0.974304711446166,215040,-0.0035423774,0.01270953,0.0060939407,215040,0.07358398,965.5405405405405
1.1053789,195.45047974586487,106,206.983998027027,1054,0.9801175519824028,217088,-0.0018831454,0.013878775,0.005205908,217088,0.06289063,965.5405405405405
1.0947918,197.3931429386139,107,206.983998027027,1068,0.9822520837187767,219136,-0.0015691206,0.011366414,0.0051116413,219136,0.062597655,965.5405405405405
1.0960894,199.31012892723083,108,206.983998027027,1123,0.9767793994396925,221184,-0.0030878438,0.011710824,0.0063343137,221184,0.074121095,965.5405405405405
1.1007216,201.13285875320435,109,206.983998027027,1059,0.9768206626176834,223232,-0.0029587443,0.02551066,0.005514899,223232,0.06728516,965.5405405405405
1.1005226,203.06622529029846,110,206.983998027027,1029,0.9765738770365715,225280,-0.0016186427,0.012230111,0.005383602,225280,0.065136716,965.5405405405405
1.0849789,205.0559720993042,111,206.983998027027,1099,0.9800967164337635,227328,-0.0014370611,0.012361857,0.004324783,227328,0.045703124,965.5405405405405
1.0717092,206.91852378845215,112,206.983998027027,1107,0.9841417279094458,229376,-0.00270002,0.010009256,0.0054839933,229376,0.06782226,965.5405405405405
1.0699184,208.7680652141571,113,206.983998027027,1045,0.9813628196716309,231424,-0.004643728,0.011606695,0.007227837,231424,0.0881836,965.5405405405405
1.0627275,210.727370262146,114,206.983998027027,1059,0.9743160828948021,233472,-0.0028530587,0.02601166,0.0060180603,233472,0.07236328,965.5405405405405
1.0615395,212.66970205307007,115,206.983998027027,1092,0.978779474273324,235520,-0.003555235,0.019852523,0.005926157,235520,0.072460935,965.5405405405405
1.0633157,214.54525184631348,116,206.983998027027,1080,0.9802776742726564,237568,-0.0004913326,0.020133974,0.0054178433,237568,0.0652832,965.5405405405405
1.0519296,216.4419732093811,117,206.983998027027,1087,0.9778073504567146,239616,-0.0016695962,0.020094607,0.0047573443,239616,0.052490234,965.5405405405405
1.0386374,218.32592296600342,118,206.983998027027,1141,0.9852866400033236,241664,-0.0031461616,0.010295952,0.0072214874,241664,0.08842774,965.5405405405405
1.0470855,220.1199061870575,119,206.983998027027,1056,0.98957007098943,243712,-0.0033748155,0.0068516633,0.0067200502,243712,0.08916016,965.5405405405405
1.0571867,222.05859112739563,120,206.983998027027,1073,0.9836877826601267,245760,-0.0028451222,0.012541142,0.0071493397,245760,0.08320312,965.5405405405405
1.0624094,223.9674105644226,121,206.983998027027,1062,0.9818736147135496,247808,-0.0013558515,0.022080835,0.0047122305,247808,0.0546875,965.5405405405405
1.070899,225.89568400382996,122,206.983998027027,1160,0.9825566429644823,249856,-0.003082883,0.013174983,0.005123573,249856,0.06391601,965.5405405405405
1.0598502,227.66121435165405,123,206.983998027027,1071,0.9819402731955051,251904,-0.0038600161,0.011361824,0.0060386313,251904,0.07080078,965.5405405405405
1.0461495,229.5739517211914,124,206.983998027027,1056,0.9873650791123509,253952,-0.0026197846,0.010209334,0.0056664236,253952,0.06933594,965.5405405405405
1.0371389,231.51296877861023,125,206.983998027027,1142,0.9827417060732841,256000,-0.003707484,0.017458664,0.0061860112,256000,0.075732425,965.5405405405405
1.0157973,233.3131058216095,126,206.983998027027,1069,0.9824478272348642,258048,-0.0029534665,0.028025324,0.006044388,258048,0.06987305,965.5405405405405
0.985458,235.22797560691833,127,206.983998027027,1044,0.986856228671968,260096,-0.002611583,0.014848903,0.0049116598,260096,0.04941406,965.5405405405405
0.969705,237.1897473335266,128,206.983998027027,1109,0.9848142741248012,262144,-0.002608985,0.011233281,0.0052650725,262144,0.064941406,965.5405405405405
0.9747497,239.0370590686798,129,206.983998027027,1167,0.9808686673641205,264192,-0.003986469,0.018964708,0.005737651,264192,0.069970705,965.5405405405405
0.9716309,240.79211330413818,130,206.983998027027,1061,0.9845183314755559,266240,-0.0031060802,0.0093840845,0.0065026493,266240,0.078222655,965.5405405405405
0.95729625,242.72317028045654,131,206.983998027027,1068,0.9870172049850225,268288,-0.0028146515,0.010358209,0.006335168,268288,0.08164062,965.5405405405405
0.9570192,244.63997149467468,132,206.983998027027,1136,0.9791194498538971,270336,-0.0023252754,0.01884001,0.005832624,270336,0.07285156,965.5405405405405
0.95669556,246.4423086643219,133,206.983998027027,1050,0.9839764218777418,272384,-0.0025221424,0.018559838,0.0077394373,272384,0.097802736,965.5405405405405
0.9453128,248.39214277267456,134,206.983998027027,1032,0.9869178207591176,274432,-0.002013379,0.015888672,0.0049507516,274432,0.058154296,965.5405405405405
0.92863655,250.37572932243347,135,206.983998027027,1061,0.9706152006983757,276480,-0.0029456823,0.03417455,0.007549538,276480,0.09560547,965.5405405405405
0.92505807,252.30598068237305,136,206.983998027027,1149,0.9861552584916353,278528,-0.0024273782,0.024020633,0.00766793,278528,0.09482422,965.5405405405405
0.9111025,254.0882761478424,137,206.983998027027,1052,0.9857479715719819,280576,-0.0036664668,0.023651903,0.0064506484,280576,0.082128905,965.5405405405405
0.8937214,256.03567028045654,138,206.983998027027,1049,0.9661590568721294,282624,-0.0031369901,0.03746721,0.0066508837,282624,0.082128905,965.5405405405405
0.8833526,257.9868173599243,139,206.983998027027,1098,0.9770222008228302,284672,-0.005566676,0.03245657,0.008057535,284672,0.09311523,965.5405405405405
0.8749579,259.85174679756165,140,206.983998027027,1041,0.9830784630030394,286720,-0.0012727805,0.022079192,0.005827916,286720,0.07075195,965.5405405405405
0.8651346,261.8187680244446,141,206.983998027027,1008,0.9709156844764948,288768,8.341232e-05,0.03761102,0.006382591,288768,0.076220706,965.5405405405405
0.8519193,263.851167678833,142,206.983998027027,1122,0.98044846765697,290816,-0.0028825593,0.02776449,0.0054187565,290816,0.06557617,965.5405405405405
0.8382999,265.6761689186096,143,206.983998027027,1106,0.9830090943723917,292864,-0.0014212368,0.025549863,0.005709624,292864,0.06738281,965.5405405405405
0.824739,267.5280702114105,144,206.983998027027,1054,0.987255435436964,294912,-0.0025312908,0.017786117,0.0055210292,294912,0.06274414,965.5405405405405
0.80962217,269.47128462791443,145,206.983998027027,1010,0.9854140337556601,296960,-0.002807187,0.018780446,0.0067969942,296960,0.085351564,965.5405405405405
0.79255205,271.49813055992126,146,206.983998027027,1110,0.9844869058579206,299008,0.0005989749,0.023958761,0.0050157765,299008,0.055371094,965.5405405405405
0.77984005,273.34398579597473,147,206.983998027027,1049,0.9866828601807356,301056,-0.0022229946,0.017387418,0.0075156675,301056,0.09404297,965.5405405405405
0.7793236,275.29676365852356,148,206.983998027027,1051,0.990708215162158,303104,-0.0057686875,0.015838405,0.009740656,303104,0.11606445,965.5405405405405
0.78000605,277.2449719905853,149,206.983998027027,1118,0.9854890676215291,305152,-0.005149644,0.029388327,0.0074443817,305152,0.09624024,965.5405405405405
0.7756832,279.0766100883484,150,206.983998027027,1039,0.9799522142857313,307200,-0.0013198156,0.052844334,0.0073483153,307200,0.090429686,965.5405405405405
0.76976526,281.06030225753784,151,206.983998027027,979,0.9783645402640104,309248,-0.0015696967,0.08268308,0.006458393,309248,0.08061524,965.5405405405405
0.7609827,283.15283703804016,152,206.983998027027,1072,0.9730121605098248,311296,-0.0019256605,0.09224014,0.006293298,311296,0.07392578,965.5405405405405
0.7567381,285.06333351135254,153,206.983998027027,1113,0.978117860853672,313344,-0.0023483606,0.06369662,0.005835262,313344,0.07236328,965.5405405405405
0.73799783,286.9034333229065,154,206.983998027027,1044,0.9854507734999061,315392,-0.0017065579,0.037210654,0.00654405,315392,0.078027345,965.5405405405405
0.7201918,288.864474773407,155,206.983998027027,1009,0.9872914906591177,317440,-0.0056699757,0.034520105,0.008492026,317440,0.101660155,965.5405405405405
0.71454674,290.89412927627563,156,206.983998027027,1083,0.9928470347076654,319488,-0.0044811023,0.009253158,0.006989093,319488,0.08457031,965.5405405405405
0.70308596,292.78419494628906,157,206.983998027027,1108,0.988485112786293,321536,-0.004212589,0.018988589,0.0068276622,321536,0.08554687,965.5405405405405
0.69468606,294.6320307254791,158,206.983998027027,1041,0.9919754331931472,323584,-0.0028286343,0.014081632,0.0066410014,323584,0.08383789,965.5405405405405
0.6879433,296.59954357147217,159,206.983998027027,1105,0.9846024410799146,325632,-0.0013520167,0.037284654,0.0066931685,325632,0.07919922,965.5405405405405
0.6851756,298.4529390335083,160,206.983998027027,1173,0.9907812178134918,327680,-0.00082517863,0.02063998,0.0074111633,327680,0.087841794,965.5405405405405
0.6757038,300.1985716819763,161,206.983998027027,1096,0.9880106775090098,329728,-0.00045456947,0.03216795,0.0056077866,329728,0.06865235,965.5405405405405
0.67219335,302.06776547431946,162,206.983998027027,1005,0.9924230710603297,331776,-0.0035140947,0.015026567,0.007395527,331776,0.095654294,965.5405405405405
0.6716033,304.1059379577637,163,206.983998027027,1143,0.9888424882665277,333824,-0.0040672217,0.022580948,0.007856077,333824,0.09746094,965.5405405405405
0.66636395,305.8981728553772,164,206.983998027027,1106,0.991614026017487,335872,-0.0028049597,0.015659612,0.008986028,335872,0.11069336,965.5405405405405
0.6721917,307.7504880428314,165,206.983998027027,1075,0.9922497281804681,337920,-0.0027871514,0.013744484,0.008541617,337920,0.108789064,965.5405405405405
0.6749386,309.6552777290344,166,206.983998027027,1021,0.9886842127889395,339968,-0.0031023629,0.03679385,0.008798475,339968,0.10180664,965.5405405405405
0.66277707,311.66042613983154,167,206.983998027027,1092,0.9907431341707706,342016,-0.002861496,0.020722767,0.009010982,342016,0.11396484,965.5405405405405
0.658301,313.5361726284027,168,206.983998027027,1081,0.9899686509743333,344064,-0.0023893758,0.021909257,0.010499197,344064,0.13354492,965.5405405405405
0.6594895,315.4298949241638,169,206.983998027027,1022,0.98490353487432,346112,-0.0011372811,0.05999447,0.006827916,346112,0.08085938,965.5405405405405
0.66364276,317.4332392215729,170,206.983998027027,1108,0.9908904256299138,348160,-0.003273225,0.031777836,0.008008059,348160,0.098242186,965.5405405405405
0.6633175,319.28058528900146,171,206.983998027027,1148,0.9884618353098631,350208,-0.0017953115,0.025914665,0.008107019,350208,0.101660155,965.5405405405405
0.64227307,321.06446647644043,172,206.983998027027,1082,0.9826369155198336,352256,-0.004358725,0.054941665,0.00788133,352256,0.09121094,965.5405405405405
0.61617124,322.95684027671814,173,206.983998027027,1127,0.9897585520520806,354304,-0.0011845416,0.033393484,0.0064203804,354304,0.07319336,965.5405405405405
0.59915304,324.77351665496826,174,206.983998027027,1013,0.9906962886452675,356352,-0.0049639116,0.028110743,0.011258032,356352,0.12192383,965.5405405405405
0.6006075,326.79533338546753,175,206.983998027027,1088,0.9896824471652508,358400,-0.0012320625,0.035803404,0.0077544106,358400,0.0887207,965.5405405405405
0.60532963,328.68511843681335,176,206.983998027027,1017,0.9914719080552459,360448,-0.0005453493,0.04039233,0.008721915,360448,0.10688476,965.5405405405405
0.6004666,330.6996762752533,177,206.983998027027,1095,0.9942892589606345,362496,-0.0006310269,0.01837353,0.007896984,362496,0.097753905,965.5405405405405
0.60102034,332.5697500705719,178,206.983998027027,1184,0.9874364053830504,364544,-0.0009832083,0.06608991,0.009430409,364544,0.10458984,965.5405405405405
0.59408647,334.2995545864105,179,206.983998027027,1123,0.9827972836792469,366592,-0.0018895923,0.097018816,0.008799037,366592,0.10541992,965.5405405405405
0.572738,336.1232388019562,180,206.983998027027,1056,0.9758976511657238,368640,-0.0014831482,0.13473241,0.008764831,368640,0.10317383,965.5405405405405
0.551991,338.0617311000824,181,206.983998027027,1076,0.9704364147037268,370688,0.00015111688,0.17207958,0.008630557,370688,0.09677734,965.5405405405405
0.53714544,339.96568179130554,182,206.983998027027,1093,0.960297979414463,372736,-0.0006542727,0.27090538,0.008272434,372736,0.10063477,965.5405405405405
0.5309334,341.8403091430664,183,206.983998027027,1068,0.9698482993990183,374784,-0.0022527422,0.1901702,0.008328152,374784,0.10087891,965.5405405405405
0.5169176,343.75756311416626,184,206.983998027027,1129,0.9793726466596127,376832,0.0013779813,0.09436728,0.0081731,376832,0.09194336,965.5405405405405
0.49308825,345.5707356929779,185,206.983998027027,1037,0.9822338782250881,378880,-0.0016528175,0.08336485,0.008373173,378880,0.099853516,965.5405405405405
0.48209423,347.5460295677185,186,206.983998027027,1073,0.9720477070659399,380928,0.0018926958,0.1750255,0.008270269,380928,0.0987793,965.5405405405405
0.47482148,349.45483779907227,187,206.983998027027,1102,0.9559372663497925,382976,-0.002135525,0.30559906,0.009072695,382976,0.103076175,965.5405405405405
0.47081628,351.3134734630585,188,206.983998027027,1107,0.9730438608676195,385024,-0.0017592529,0.11886881,0.009044884,385024,0.11005859,965.5405405405405
0.46880215,353.163197517395,189,206.983998027027,1155,0.9769518040120602,387072,-0.0014091647,0.12658994,0.009179862,387072,0.1149414,965.5405405405405
0.46586427,354.93553400039673,190,206.983998027027,1186,0.9812400639057159,389120,-0.0015877893,0.09471302,0.0070577986,389120,0.086035155,965.5405405405405
0.4576179,356.66239404678345,191,206.983998027027,1126,0.977788457646966,391168,-0.0012571444,0.11373609,0.008490796,391168,0.10390625,965.5405405405405
0.44533974,358.4818274974823,192,206.983998027027,1134,0.9865553947165608,393216,-0.0011940242,0.05298502,0.00758544,393216,0.08984375,965.5405405405405
0.43283883,360.288104057312,193,206.983998027027,1170,0.9843375161290169,395264,0.00025835368,0.05739498,0.009203279,395264,0.10654297,965.5405405405405
0.4187488,362.03874683380127,194,206.983998027027,1162,0.9868954969570041,397312,-0.0007760088,0.05732438,0.012304492,397312,0.14077148,965.5405405405405
0.404037,363.8011848926544,195,206.983998027027,1157,0.9920011404901743,399360,-0.0039418945,0.030484593,0.010301748,399360,0.1283203,965.5405405405405
0.40294853,365.5718343257904,196,206.983998027027,1088,0.993121977429837,401408,0.0002504774,0.02857672,0.008223249,401408,0.099365234,965.5405405405405
0.40130273,367.45406556129456,197,206.983998027027,995,0.9930047956295311,403456,-0.0015581974,0.02168417,0.0075189522,403456,0.09472656,965.5405405405405
0.393485,369.5125403404236,198,206.983998027027,1147,0.9935058564879,405504,-0.0033675772,0.026249817,0.010325367,405504,0.12924805,965.5405405405405
0.38415962,371.2985405921936,199,206.983998027027,1072,0.9850641945376992,407552,-0.0022945846,0.08403136,0.008661015,407552,0.109960936,965.5405405405405
0.3932018,373.2090873718262,200,206.983998027027,1215,0.9890404734760523,409600,-0.0024345228,0.06234323,0.012536921,409600,0.14550781,965.5405405405405
0.39997917,374.91146206855774,201,206.983998027027,1090,0.9783884417265654,411648,-0.0021664063,0.15311046,0.009284809,411648,0.105810545,965.5405405405405
0.3866307,376.7910649776459,202,206.983998027027,1024,0.9816022180020809,413696,-0.0027190675,0.12826905,0.009192363,413696,0.10688476,965.5405405405405
0.36940548,378.79127764701843,203,206.983998027027,1027,0.9922885685227811,415744,-0.0006543632,0.0453471,0.013195316,415744,0.14179687,965.5405405405405
0.35772672,380.7863025665283,204,206.983998027027,1102,0.9932417701929808,417792,-0.002119781,0.039602257,0.013089998,417792,0.13759765,965.5405405405405
0.34230426,382.64523792266846,205,206.983998027027,1111,0.9508666321635246,419840,-0.0016384323,0.36819583,0.010195902,419840,0.11552735,965.5405405405405
0.329318,384.4887664318085,206,206.983998027027,1050,0.9774789400398731,421888,-0.0010048437,0.16508253,0.012416604,421888,0.1421875,965.5405405405405
0.3183328,386.439439535141,207,206.983998027027,1054,0.9815435633063316,423936,0.0005682345,0.13321969,0.01200976,423936,0.13105468,965.5405405405405
0.3131611,388.3828389644623,208,206.983998027027,1000,0.983608316630125,425984,-0.0025699243,0.11281387,0.009143622,425984,0.11445312,965.5405405405405
0.31841555,390.4314053058624,209,206.983998027027,1151,0.9838358499109745,428032,-0.0028210203,0.11060921,0.009954264,428032,0.12363281,965.5405405405405
0.3179889,392.21051716804504,210,206.983998027027,1045,0.992911156732589,430080,0.0011339479,0.035729565,0.009165635,430080,0.110888675,965.5405405405405
0.30745152,394.170615196228,211,206.983998027027,1083,0.9949893718585372,432128,-0.0018943914,0.022558248,0.010723467,432128,0.1265625,965.5405405405405
0.29690638,396.06143832206726,212,206.983998027027,1145,0.9924709484912455,434176,0.0013897971,0.03281439,0.014223566,434176,0.15581055,965.5405405405405
0.29469484,397.8500883579254,213,206.983998027027,1045,0.9824518542736769,436224,-0.0012798287,0.11699442,0.01074201,436224,0.1234375,965.5405405405405
0.29297975,399.8094644546509,214,206.983998027027,1126,0.9907384077087045,438272,-0.0019239977,0.050242282,0.014138594,438272,0.15356445,965.5405405405405
0.28905496,401.62850975990295,215,206.983998027027,1076,0.9826502464711666,440320,0.0006788493,0.13981697,0.011765474,440320,0.13408203,965.5405405405405
0.2795127,403.5325322151184,216,206.983998027027,1150,0.9782250821590424,442368,-2.0397525e-05,0.1872107,0.013466579,442368,0.14379883,965.5405405405405
0.27613133,405.3134186267853,217,206.983998027027,1080,0.98854317702353,444416,-0.0012821918,0.07129037,0.010341373,444416,0.12128906,965.5405405405405
0.294519,407.2100341320038,218,4277.8988284146335,1102,0.590530663728714,446464,5.1834235e-05,26.875092,0.008711618,446464,0.10424805,10887.951219512195
0.303323,409.06837129592896,219,2547.9302756376806,1152,0.03820228576660156,448512,0.00070427125,172.32921,0.0068239695,448512,0.08891602,6499.405797101449
0.29864877,410.84543013572693,220,1835.6575888229165,1160,0.04586690664291382,450560,0.0046615144,156.92632,0.008793289,450560,0.099658206,4692.65625
0.29786843,412.61076617240906,221,1754.0864887100001,1132,0.040463268756866455,452608,0.0010127607,145.86685,0.005693951,452608,0.07285156,4462.25
0.3027435,414.41917181015015,222,15.18157895,1117,0.048267900943756104,454656,0.00080016936,134.98076,0.005176547,454656,0.06352539,75.41
0.30806357,416.25294613838196,223,15.294947780000003,1134,0.13685256242752075,456704,-0.00010912148,123.871506,0.0063717975,456704,0.07900391,76.18
0.31236205,418.0591037273407,224,15.243483060000003,1101,0.2018510103225708,458752,-0.00033912406,111.14449,0.0047057536,458752,0.055566408,76.11
0.31947488,419.91932225227356,225,15.18481162,1156,0.3068414330482483,460800,-0.000767039,97.00601,0.0057714162,460800,0.072460935,76.04
0.33000237,421.69964027404785,226,15.244412500000001,1155,0.3848228454589844,462848,-0.00063823105,83.8891,0.0057348423,462848,0.068359375,76.27
0.34655225,423.47340869903564,227,15.656833939999999,1144,0.5648424923419952,464896,-0.001541152,56.441734,0.005952022,464896,0.074072264,78.09
0.35423523,425.26366209983826,228,15.826814810000004,1114,0.6371650099754333,466944,0.0006597047,48.14176,0.005138128,466944,0.061328124,79.11
0.35733697,427.10133385658264,229,16.11980783,1104,0.6527549028396606,468992,-0.0068146912,40.287804,0.0094829565,468992,0.12519531,80.3
0.36196414,428.96385383605957,230,16.72439851,1126,0.6648188829421997,471040,-0.0017147915,34.281773,0.004802414,471040,0.056152344,82.68
0.36484474,430.78296542167664,231,17.62689976,1109,0.6820008456707001,473088,-0.008414182,25.501202,0.0074690096,473088,0.08911133,85.84
0.36809623,432.6300525665283,232,18.742375300000003,1113,0.7423390448093414,475136,-0.0010172147,23.05463,0.004749435,475136,0.05214844,89.71
0.3731511,434.46938705444336,233,19.54708483,1118,0.7185674607753754,477184,-0.001131352,21.896847,0.00413418,477184,0.04741211,92.84
0.3805235,436.3007435798645,234,20.40587621,1094,0.8012985289096832,479232,0.00010857019,18.591793,0.005180644,479232,0.063085936,96.46
0.38337392,438.1724576950073,235,20.16315109,1130,0.8179873526096344,481280,-0.0024280697,16.202784,0.005958126,481280,0.07675781,95.81
0.3831913,439.9851474761963,236,21.04410935,1090,0.662022054195404,483328,-0.005804151,15.912016,0.006994249,483328,0.06757812,99.39
